OrderDate,Order,AssetName,AssetDescription,WorkDescription,ReportedDate,PlannedDurationHrs,ActualStartDateTime,ActualEndDateTime,Duration,WorkTypeValue,SystemTypeValue,WorkStatusValue,FailureTypeValue,RemedyTypeValue,ParentLocationValue,ReferenceReport,MonthY,WorkPriorityValue,OffshoreReport,RequiredByDate,Month Name,Year
9/24/2024 8:06,WO-W_SHOP_200032,GPMS-W-SHOP,GPMS Maintenance Workshop & Warehouse,Remodification of Tanker Toolbox,,,9/24/2024 8:30,10/25/2024 16:00,751.5,Planned Improvement,Tools,Closed,,Fabricate,W_Shop,,2024-10 (Oct),P2 - Medium,,,September,2024
9/24/2024 8:00,WO-SPM-CBM_100050,ABB/SPM_Onshore,Onshore ABB_SPM System for Planned Maintenance,Weekly Servitude Walk,,,9/23/2024 9:30,9/23/2024 11:30,2,Planned Maint.,Piping,Closed,,,ABB_SPM_Onshore,,2024-09 (Sep),P2 - Medium,,,September,2024
9/24/2024 7:59,WO-W_SHOP_100082,Genset-01,Generator- Megapower,Weekly Inspection,,,9/27/2024 16:00,9/27/2024 16:30,0.5,Planned Maint.,Engine,Closed,,,W_Shop,,2024-09 (Sep),P2 - Medium,,,September,2024
9/24/2024 7:58,WO-W_SHOP_100083,COMP-01,Air Compressor - KOTECH,Weekly Inspection,,,9/27/2024 16:00,9/27/2024 16:30,0.5,Planned Maint.,Engine,Closed,,,W_Shop,,2024-09 (Sep),P2 - Medium,,,September,2024
9/21/2024 8:30,WO-CBM_100292,ABB,CMB System for Planned Maint.,ABB- Pre-berthing checks,,,9/20/2024 7:41,9/20/2024 8:20,0.65,Inspection,Mooring System,Closed,,,ABB_Offshore,DPR 2784,2024-09 (Sep),P1 - High,,,September,2024
9/18/2024 9:50,WO-W_SHOP_200031,GPMS-W-SHOP,GPMS Maintenance Workshop & Warehouse,Fabrication and coating of metal scrapers for divers,,,9/18/2024 8:30,9/19/2024 16:00,31.5,Planned Improvement,Tools,Closed,,Fabricate,W_Shop,,2024-09 (Sep),P2 - Medium,,,September,2024
9/17/2024 16:57,WO-W_SHOP_200030,GPMS-W-SHOP,GPMS Maintenance Workshop & Warehouse,Labelling of gas bottles for divers,,,9/16/2024 11:00,9/18/2024 10:30,47.5,Planned Improvement,Tools,Closed,,,W_Shop,,2024-09 (Sep),P2 - Medium,,,September,2024
9/17/2024 14:56,WO-CBM_100291,ABB,CMB System for Planned Maint.,ABB- Pre-berthing checks,,,9/17/2024 9:20,9/17/2024 9:57,0.616666667,Inspection,Mooring System,Closed,,,ABB_Offshore,DPR 2782,2024-09 (Sep),P1 - High,,,September,2024
9/17/2024 14:55,WO-CBM_100290,ABB,CMB System for Planned Maint.,ABB- Pre-berthing checks,,,9/14/2024 8:00,9/14/2024 8:15,0.25,Inspection,Mooring System,Closed,,,ABB_Offshore,DPR 2780,2024-09 (Sep),P1 - High,,,September,2024
9/17/2024 14:46,WO-CBM_100289,ABB,CMB System for Planned Maint.,ABB- Pre-berthing checks,,,9/11/2024 9:57,9/11/2024 14:44,4.783333333,Inspection,Mooring System,Closed,,,ABB_Offshore,DPR 2778,2024-09 (Sep),P1 - High,,,September,2024
9/17/2024 14:37,WO-CBM_100288,ABB,CMB System for Planned Maint.,ABB- Pre-berthing checks,,,9/8/2024 7:05,9/8/2024 7:39,0.566666667,Inspection,Mooring System,Closed,,,ABB_Offshore,DPR 2776,2024-09 (Sep),P1 - High,,,September,2024
9/17/2024 9:57,WO-W_SHOP_200029,GPMS-W-SHOP,GPMS Maintenance Workshop & Warehouse,Fabrication and coating of ladder for Divers operations on Express boat,,,9/11/2024 9:00,9/18/2024 10:30,169.5,Planned Improvement,Bouy Body,Closed,,Fabricate,W_Shop,,2024-09 (Sep),P2 - Medium,,,September,2024
9/16/2024 9:10,WO-JET_100042,Oil-Jetty,Oil Jetty System for Planned Maintenance,"Bi-weekly Servitude Walk / Pipeline Inspection - Identification of all defective supports along the Jetty pipelines (6"", 10"", 14"" & 18"")",,,9/26/2024 9:00,10/2/2024 12:30,147.5,Planned Maint.,Piping,Closed,,,Oil_Jetty,,2024-10 (Oct),P2 - Medium,,,September,2024
9/16/2024 9:08,WO-W_SHOP_100081,GPMS-W-SHOP,GPMS Maintenance Workshop & Warehouse,Biannual Lifting Equipment Inspection by Gecric,,,9/18/2024 11:00,9/23/2024 17:00,126,Planned Maint.,Hoisting & Lifting,Closed,,,W_Shop,,2024-09 (Sep),P2 - Medium,,,September,2024
9/16/2024 9:05,WO-SPM-CBM_100048,ABB/SPM_Onshore,Onshore ABB_SPM System for Planned Maintenance,Monthly Cathodic protection potential measurement,,,9/17/2024 9:30,9/17/2024 11:30,2,Planned Maint.,Cathodic Protection,Closed,,,ABB_SPM_Onshore,,2024-09 (Sep),P2 - Medium,,,September,2024
9/16/2024 9:03,WO-SPM-CBM_100049,ABB/SPM_Onshore,Onshore ABB_SPM System for Planned Maintenance,Weekly Servitude Walk / Pipeline Inspection,,,9/17/2024 9:30,9/17/2024 11:30,2,Planned Maint.,Piping,Closed,,,ABB_SPM_Onshore,,2024-09 (Sep),P2 - Medium,,,September,2024
9/16/2024 9:00,WO-W_SHOP_100080,COMP-01,Air Compressor - KOTECH,Weekly Inspection,,,9/20/2024 16:00,9/20/2024 16:30,0.5,Planned Maint.,Engine,Closed,,,W_Shop,,2024-09 (Sep),P2 - Medium,,,September,2024
9/16/2024 8:59,WO-W_SHOP_100079,Genset-01,Generator- Megapower,Weekly Inspection,,,9/20/2024 13:00,9/20/2024 13:30,0.5,Planned Maint.,Engine,Closed,,,W_Shop,,2024-09 (Sep),P2 - Medium,,,September,2024
9/15/2024 6:00,WO-W_SHOP_200028,Genset-01,Generator- Megapower,Fabrication of Genset external fuel tank,,72,,,,Planned Improvement,Engine,Open,,Fabricate,W_Shop,,2024-09 (Sep),P2 - Medium,,9/15/2024,September,2024
9/10/2024 8:34,WO-CBM_100287,ABB,CMB System for Planned Maint.,"Monthly Mooring Buoy Pins, Swivel & Touchdown Area on Chain",,,9/17/2024 7:37,9/17/2024 8:51,1.233333333,Planned Maint.,Bouy Body,Closed,,,ABB_Offshore,DPR 2781,2024-09 (Sep),P2 - Medium,,,September,2024
9/10/2024 8:33,WO-CBM_100286,ABB,CMB System for Planned Maint.,Monthly Buoy Body GVI and Cleaning -  - cancelled due to limited diving operations and equipment,,,9/11/2024 6:00,9/11/2024 6:00,0,Planned Maint.,Bouy Body,Cancelled,,,ABB_Offshore,,2024-09 (Sep),P2 - Medium,,,September,2024
9/10/2024 8:32,WO-CBM_100285,ABB,CMB System for Planned Maint.,Weekly Bush Wear Checks,,,9/8/2024 7:38,9/8/2024 10:38,3,Planned Maint.,Bouy Body,Closed,,,ABB_Offshore,DPR 2776,2024-09 (Sep),P2 - Medium,,,September,2024
9/10/2024 8:29,WO-CBM_100284,ABB,CMB System for Planned Maint.,Weekly Buoys Freeboard/Draft GVI,,,9/8/2024 7:37,9/8/2024 10:38,3.016666667,Planned Maint.,Bouy Body,Closed,,,ABB_Offshore,DPR 2776,2024-09 (Sep),P2 - Medium,,,September,2024
9/10/2024 8:28,WO-CBM_100283,ABB,CMB System for Planned Maint.,Weekly Buoy Hooks GVI & Lubrication,,,9/8/2024 7:37,9/8/2024 10:38,3.016666667,Planned Maint.,Bouy Body,Closed,,,ABB_Offshore,DPR 2776,2024-09 (Sep),P2 - Medium,,,September,2024
9/10/2024 8:26,WO-SPM_100320,SPM-AE-BY-02,CALM Buoy - CO760,Quarterly Chain Angles Measurement  - cancelled due to limited diving operations and equipment,,,10/10/2024 6:00,10/10/2024 6:00,0,Planned Maint.,Anchoring System,Cancelled,,,SPM_Offshore,,2024-10 (Oct),P2 - Medium,,,October,2024
9/10/2024 8:25,WO-SPM_100319,SPM-AE-BY-02,CALM Buoy - CO760,"Bi-Weekly Turntable Rotation & Locking Pins, Guides and Brakes",,,10/10/2024 6:00,10/10/2024 6:00,0,Planned Maint.,Bouy Body,Cancelled,,,SPM_Offshore,,2024-10 (Oct),P2 - Medium,,,October,2024
9/10/2024 8:23,WO-SPM_100318,SPM-FT-BY-02,CALM Buoy - CO760 Cargo transfer System,SPM - Monthly Hose Pick Up Equipment GVI,,,9/14/2024 12:27,9/14/2024 12:45,0.3,Planned Maint.,Hoisting & Lifting,Closed,,,SPM_Offshore,DPR 2780,2024-09 (Sep),P2 - Medium,,,September,2024
9/10/2024 8:20,WO-SPM_100317,SPM-AE-BY-02,CALM Buoy - CO760,"Monthly Inspection of Mooring Bridle/Bridle Platform, Hawser &other Acc. GVI",,,9/10/2024 10:55,9/10/2024 13:40,2.75,Planned Maint.,Mooring System,Closed,,,SPM_Offshore,DPR 2777,2024-09 (Sep),P2 - Medium,,,September,2024
9/10/2024 8:16,WO-SPM_100316,SPM-AE-BY-02,CALM Buoy - CO760,SPM - Monthly Navigation Aids,,,9/10/2024 10:27,9/10/2024 10:52,0.416666667,Planned Maint.,NavAids & Power,Closed,,,SPM_Offshore,DPR  2777,2024-09 (Sep),P2 - Medium,,,September,2024
9/10/2024 8:15,WO-SPM_100315,SPM-AE-BY-02,CALM Buoy - CO760,SPM - Monthly Soundings,,,9/10/2024 6:00,9/10/2024 6:00,0,Planned Maint.,Bouy Body,Cancelled,,,SPM_Offshore,,2024-09 (Sep),P2 - Medium,,,September,2024
9/10/2024 8:14,WO-SPM_100314,SPM-AE-BY-02,CALM Buoy - CO760,Weekly Solar Panel GVI and Cleaning,,,9/10/2024 10:27,9/10/2024 10:52,0.416666667,Planned Maint.,NavAids & Power,Closed,,,SPM_Offshore,DPR 2777,2024-09 (Sep),P2 - Medium,,,September,2024
9/10/2024 8:13,WO-SPM_100313,SPM-AE-BY-02,CALM Buoy - CO760,Weekly Main Bearing Greasing,,,9/10/2024 10:27,9/10/2024 10:52,0.416666667,Planned Maint.,Lubrication System,Closed,,,SPM_Offshore,DPR 2777,2024-09 (Sep),P2 - Medium,,,September,2024
9/10/2024 8:11,WO-SPM_100312,SPM-AE-BY-02,CALM Buoy - CO760,Weekly Central Pipe Swivel Greasing and GVI,,,9/10/2024 10:27,9/10/2024 10:52,0.416666667,Planned Maint.,Swivel System,Closed,,,SPM_Offshore,DPR 2777,2024-09 (Sep),P2 - Medium,,,September,2024
9/10/2024 8:07,WO-SPM_100310,SPM-AE-BY-02,CALM Buoy - CO760,Weekly Central Pipe Swivel Greasing and GVI,,,9/5/2024 8:50,9/5/2024 9:15,0.416666667,Planned Maint.,Swivel System,Closed,,,SPM_Offshore,"DPR 2774,2775",2024-09 (Sep),P2 - Medium,,,September,2024
9/10/2024 8:04,WO-SPM_100311,SPM-AE-BY-02,CALM Buoy - CO760,Weekly Buoy Freeboard/Draft GVI,,,9/10/2024 10:27,9/10/2024 10:52,0.416666667,Planned Maint.,Bouy Body,Closed,,,SPM_Offshore,DPR 2777,2024-09 (Sep),P2 - Medium,,,September,2024
9/10/2024 7:57,WO-SPM_100309,SPM-FT-HS-01,SPM Hose String Assembly (Floating/Submarine),SPM - Monthly GVI of Floating Hoses & Subsea Hoses,,,9/5/2024 7:45,9/5/2024 8:05,0.333333333,Planned Maint.,Hose,Closed,,,SPM_Offshore,DPR 2774,2024-09 (Sep),P2 - Medium,,,September,2024
9/9/2024 12:37,WO-JET_100041,Oil-Jetty,Oil Jetty System for Planned Maintenance,Bi-weekly Servitude Walk / Pipeline Inspection,,,9/15/2024 0:00,9/15/2024 0:00,0,Planned Maint.,Piping,Cancelled,,,Oil_Jetty,,2024-09 (Sep),P2 - Medium,,,September,2024
9/9/2024 12:35,WO-SPM-CBM_100047,ABB/SPM_Onshore,Onshore ABB_SPM System for Planned Maintenance,Touch-ups on pipeline/valves at TOR Y-junction,,,9/11/2024 9:00,9/12/2024 12:00,27,Planned Corrective Maint.,Piping,Closed,Corrosion,Paint,ABB_SPM_Onshore,,2024-09 (Sep),P2 - Medium,,,September,2024
9/9/2024 12:31,WO-JET_100040,Oil-Jetty,Oil Jetty System for Planned Maintenance,Monthly Sump and Sump Pipeline Inspection,,,9/12/2024 12:00,9/12/2024 13:00,1,Planned Maint.,Piping,Closed,,,Oil_Jetty,,2024-09 (Sep),P2 - Medium,,,September,2024
9/9/2024 12:29,WO-JET_100039,Oil-Jetty,Oil Jetty System for Planned Maintenance,Annual replacement of pressure gauges with calibrated units,,,9/12/2024 9:00,9/12/2024 12:00,3,Planned Maint.,Valve,Closed,,Replaced,Oil_Jetty,,2024-09 (Sep),P2 - Medium,,,September,2024
9/9/2024 11:40,WO-JET_100038,Oil-Jetty,Oil Jetty System for Planned Maintenance,Monthly Valve/Pressure Gauges Inspection,,,9/12/2024 12:00,9/12/2024 13:00,1,Planned Maint.,Valve,Closed,,,Oil_Jetty,,2024-09 (Sep),P2 - Medium,,,September,2024
9/9/2024 11:37,WO-SPM-CBM_100046,ABB/SPM_Onshore,Onshore ABB_SPM System for Planned Maintenance,Weekly Servitude Walk,,,9/9/2024 10:00,9/9/2024 11:00,1,Planned Maint.,Piping,Closed,,,ABB_SPM_Onshore,,2024-09 (Sep),P2 - Medium,,,September,2024
9/9/2024 11:36,WO-W_SHOP_100078,COMP-01,Air Compressor - KOTECH,Weekly Inspection,,,9/13/2024 11:30,9/13/2024 12:00,0.5,Planned Maint.,Engine,Closed,,,W_Shop,,2024-09 (Sep),P2 - Medium,,,September,2024
9/9/2024 11:35,WO-W_SHOP_100077,Genset-01,Generator- Megapower,Weekly Inspection,,,9/13/2024 11:30,9/13/2024 12:00,0.5,Planned Maint.,Engine,Closed,,,W_Shop,,2024-09 (Sep),P2 - Medium,,,September,2024
9/6/2024 16:13, WO-W_SHOP_200027,GPMS-W-SHOP,GPMS Maintenance Workshop & Warehouse,Repair & Recoating of Tanker Toolbox,9/5/2024,,9/5/2024 9:00,9/13/2024 12:00,195,Planned Corrective Maint.,Tools,Closed,Corrosion,Coated,W_Shop,,2024-09 (Sep),P2 - Medium,,,September,2024
9/6/2024 16:07, WO-WO_SHOP_200026,GPMS-W-SHOP,GPMS Maintenance Workshop & Warehouse,Coating of cecil buoy,9/4/2024,,9/4/2024 9:00,9/6/2024 11:30,50.5,Planned Corrective Maint.,Marker Bouy,Closed,Scuff Marks,Coated,W_Shop,,2024-09 (Sep),P2 - Medium,,,September,2024
9/6/2024 7:53,WO-SPM_100308,SPM-AE-BY-02,CALM Buoy - CO760,Pre-berthing checks on SPM2,,,9/5/2024 7:45,9/5/2024 9:27,1.7,Inspection,Mooring System,Closed,,,SPM_Offshore,DPR 2774,2024-09 (Sep),P1 - High,,,September,2024
9/5/2024 8:14,WO-SPM_200052,SPM-AE-BY-02,CALM Buoy - CO760,Inspection and installation of mooring hawser,,,9/2/2024 13:10,9/2/2024 13:28,0.3,Planned Maint.,Mooring System,Closed,,,SPM_Offshore,DPR 2771,2024-09 (Sep),P2 - Medium,,,September,2024
9/5/2024 8:08,WO-CBM_100281,ABB,CMB System for Planned Maint.,ABB-Pre-berthing Checks,,,9/3/2024 8:25,9/3/2024 8:55,0.5,Inspection,Mooring System,Closed,,,ABB_Offshore,DPR 2772,2024-09 (Sep),P1 - High,,,September,2024
9/5/2024 8:03,WO-W_SHOP_200025,GPMS-W-SHOP,GPMS Maintenance Workshop & Warehouse,Cutting of plywood flange protective covers for the floating and subsea hoses,9/2/2024,,9/2/2024 12:00,9/3/2024 15:00,27,Planned Corrective Maint.,Hose,Closed,Worn,Replaced,W_Shop,,2024-09 (Sep),P2 - Medium,,,September,2024
9/3/2024 18:53,WO-W_SHOP_200024,ABB-ME-BY-01,ABB Buoy,Corrosion control on lower and upper king post - ABB01,8/30/2024,,8/30/2024 13:00,8/30/2024 14:00,1,Planned Corrective Maint.,Bouy Body,Closed,Corrosion,Lubricated,W_Shop,,2024-08 (Aug),P1 - High,,,August,2024
9/2/2024 18:26,WO-JET_200040,JET-10-PL-WHT-200,"10"" Products Pipeline","Retightening of bracket on 10"" pipeline at VALCO wharf

BRK/10/002",8/26/2024,,8/26/2024 10:00,8/26/2024 10:30,0.5,Planned Corrective Maint.,Piping,Closed,Leak,Retightened,Oil_Jetty,,2024-08 (Aug),P1 - High,,,August,2024
9/2/2024 17:52,WO-W_SHOP_200023,W_SHOP-PIG_LAUNCHER,"20"" PIG Launcher - Workshop",Cutting of 3 pieces of 3mm sheet gasket for the 20inch pig launcher,8/30/2024,,8/30/2024 9:00,8/30/2024 11:00,2,Planned Corrective Maint.,Piping,Closed,Worn,Replaced,W_Shop,,2024-08 (Aug),P2 - Medium,,,August,2024
9/2/2024 10:02,WO-JET_200039,JET-V-201A,"2"" Gate Valve",Replacement of faulty drain valve V-201A,,,10/9/2024 9:00,10/9/2024 10:00,1,Planned Corrective Maint.,Valve,Closed,Faulty,Replaced,Oil_Jetty,,2024-10 (Oct),P2 - Medium,,,October,2024
9/2/2024 9:59,WO-SPM-CBM_100045,ABB/SPM_Onshore,Onshore ABB_SPM System for Planned Maintenance,Weekly Servitude Walk / Pipeline Inspection,,,9/2/2024 10:00,9/2/2024 15:00,5,Planned Maint.,Piping,Closed,,,ABB_SPM_Onshore,,2024-09 (Sep),P2 - Medium,,,September,2024
9/2/2024 9:56,WO-W_SHOP_200022,GPMS-W-SHOP,GPMS Maintenance Workshop & Warehouse,Labeling of GPMS water supply Poly tank - Access bank building area,,,9/3/2024 9:00,9/3/2024 11:00,2,Planned Corrective Maint.,Others,Closed,,,W_Shop,,2024-09 (Sep),P2 - Medium,,,September,2024
9/2/2024 9:52,WO-W_SHOP_100075,COMP-01,Air Compressor - KOTECH,Weekly Inspection,,,9/6/2024 12:30,9/6/2024 13:00,0.5,Planned Maint.,Engine,Closed,,,W_Shop,,2024-09 (Sep),P2 - Medium,,,September,2024
9/2/2024 9:52,WO-W_SHOP_100076,Genset-01,Generator- Megapower,Weekly Inspection,,,9/6/2024 12:30,9/6/2024 13:00,0.5,Planned Maint.,Engine,Closed,,,W_Shop,,2024-09 (Sep),P2 - Medium,,,September,2024
9/2/2024 8:05,WO-CBM_100280,ABB,CMB System for Planned Maint., ABB Pre-Berthing Checks,,,8/31/2024 8:37,8/31/2024 9:03,0.433333333,Inspection,Mooring System,Closed,,,ABB_Offshore,DPR 2769,2024-08 (Aug),P1 - High,,,August,2024
9/2/2024 8:03,WO-CBM_100279,ABB,CMB System for Planned Maint., ABB Pre-Berthing Checks,,,8/30/2024 7:13,8/30/2024 7:38,0.416666667,Inspection,Mooring System,Closed,,,ABB_Offshore,DPR 2768,2024-08 (Aug),P1 - High,,,August,2024
8/31/2024 16:35,WO-W_SHOP_200021,Genset-01,Generator- Megapower,Replaced faulty Genset battery,8/30/2024,,8/31/2024 10:00,8/31/2024 12:00,2,Unplanned Corrective Maint.,Electrical,Closed,Faulty,Replaced,W_Shop,,2024-08 (Aug),P1 - High,,,August,2024
8/29/2024 8:36,WO-CBM_200051,ABB-ME-BY-02,ABB  Bravo Buoy,Change out ABB02 (Bravo) worn out UKP Bushes.,,,8/28/2024 7:37,8/28/2024 8:25,0.8,Planned Corrective Maint.,Bouy Body,Closed,Worn,Replaced,ABB_Offshore,DPR 2766 / ABB Report 301,2024-08 (Aug),P2 - Medium,ABB Report,,August,2024
8/29/2024 8:34,WO-CBM_100278,ABB,CMB System for Planned Maint.,ABB-Pre-berthing Checks,,,8/28/2024 7:37,8/28/2024 8:25,0.8,Inspection,Mooring System,Closed,,,ABB_Offshore,DPR 2766,2024-08 (Aug),P1 - High,,,August,2024
8/27/2024 8:09,WO-CBM_100277,ABB,CMB System for Planned Maint.,ABB - Pre-berthing Checks,,,8/25/2024 12:57,8/25/2024 13:32,0.583333333,Inspection,Mooring System,Closed,,,ABB_Offshore,DPR 2763,2024-08 (Aug),P1 - High,,,August,2024
8/27/2024 7:52,WO-CBM_100269,ABB,CMB System for Planned Maint., ABB Pre-Berthing Checks,,,8/23/2024 7:43,8/23/2024 8:20,0.616666667,Inspection,Mooring System,Closed,,,ABB_Offshore,DPR 2761,2024-08 (Aug),P1 - High,,,August,2024
8/26/2024 9:17,WO-JET_200038,Oil-Jetty,Oil Jetty System for Planned Maintenance,"Labeling of Jetty pipelines (6"", 10"", 14"" & 18"") - between the jetty office and the security gate area) and (between Crossing 1 to VALCO Wharf area)",,,9/3/2024 9:00,9/3/2024 14:00,5,Planned Improvement,Piping,Closed,,,Oil_Jetty,,2024-09 (Sep),P2 - Medium,,,September,2024
8/26/2024 9:14,WO-JET_200037,Oil-Jetty,Oil Jetty System for Planned Maintenance,Fixing of MRB Rubber between touching pipelines - (Oil palm and 24inch pipeline at the TLOC Bridge) and (Tema Steel Works Junction Bridge to TOR Battery Limit),,,8/26/2024 10:30,8/26/2024 11:00,0.5,Planned Corrective Maint.,Piping,Closed,,,Oil_Jetty,,2024-08 (Aug),P2 - Medium,,,August,2024
8/26/2024 9:10,WO-JET_100036,Oil-Jetty,Oil Jetty System for Planned Maintenance,Bi-weekly Servitude Walk / Pipeline Inspection,,,8/26/2024 9:00,8/26/2024 13:00,4,Planned Maint.,Piping,Closed,,,Oil_Jetty,,2024-08 (Aug),P2 - Medium,,,August,2024
8/26/2024 9:09,WO-JET_200036,Oil-Jetty,Oil Jetty System for Planned Maintenance,Rearranging of electrical cable trays in between pipelines near the Oil Jetty Platform,,,8/26/2024 9:00,8/26/2024 10:00,1,Planned Corrective Maint.,Electrical,Closed,Abrasion,Aligned,Oil_Jetty,,2024-08 (Aug),P3 - Low,,,August,2024
8/26/2024 9:06,WO-SPM-CBM_100044,ABB/SPM_Onshore,Onshore ABB_SPM System for Planned Maintenance,Monthly Cathodic protection potential measurement,,,8/29/2024 10:30,8/29/2024 12:30,2,Planned Maint.,Cathodic Protection,Closed,,,ABB_SPM_Onshore,,2024-08 (Aug),P2 - Medium,,,August,2024
8/26/2024 9:03,WO-SPM-CBM_200008,ABB/SPM_Onshore,Onshore ABB_SPM System for Planned Maintenance,"Corrosion Control: Touch-up of the 18"" and 36"" pipelines at the Gao Lagoon Station",,,8/28/2024 10:30,8/28/2024 12:30,2,Planned Corrective Maint.,Piping,Closed,,,ABB_SPM_Onshore,,2024-08 (Aug),P2 - Medium,,,August,2024
8/26/2024 8:59,WO-W_SHOP_200020,GPMS-W-SHOP,GPMS Maintenance Workshop & Warehouse,Modification of Atlantis Fire Hydrant for Hose Flushing,,,10/31/2024 10:00,11/4/2024 12:00,98,Planned Improvement,Piping,Closed,,Fabricate,W_Shop,,2024-11 (Nov),P3 - Low,,,October,2024
8/26/2024 8:52,WO-W_SHOP_100074,GPMS-W-SHOP,GPMS Maintenance Workshop & Warehouse,Housekeeping - Rearranging of metal scraps at the workshop,,,8/27/2024 9:00,8/30/2024 15:00,78,Planned Maint.,Tools,Closed,,,W_Shop,,2024-08 (Aug),P2 - Medium,,,August,2024
8/26/2024 8:47,WO-W_SHOP_100073,Genset-01,Generator- Megapower,Weekly Inspection,,,8/27/2024 13:00,8/27/2024 13:30,0.5,Planned Maint.,Engine,Closed,,,W_Shop,,2024-08 (Aug),P2 - Medium,,,August,2024
8/26/2024 8:46,WO-W_SHOP_100072,COMP-01,Air Compressor - KOTECH,Weekly Inspection,,,8/30/2024 16:00,8/30/2024 16:30,0.5,Planned Maint.,Engine,Closed,,,W_Shop,,2024-08 (Aug),P2 - Medium,,,August,2024
8/26/2024 8:42,WO-SPM_100307,SPM-FT-BY-02,CALM Buoy - CO760 Cargo transfer System,SPM – Monthly Expansion Joint GVI,,,8/29/2024 8:01,8/29/2024 9:00,0.983333333,Planned Maint.,Piping Support,Closed,,,SPM_Offshore,DPR 2767,2024-08 (Aug),P2 - Medium,,,August,2024
8/26/2024 8:35,WO-SPM_100306,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Monthly Top Side Valve Operations,,,8/29/2024 8:01,8/29/2024 9:00,0.983333333,Planned Maint.,Valve,Closed,,,SPM_Offshore,DPR 2767,2024-08 (Aug),P2 - Medium,,,August,2024
8/26/2024 8:34,WO-SPM_100305,SPM-FT-BY-02,CALM Buoy - CO760 Cargo transfer System,SPM – Monthly External Leakage GVI,,,8/29/2024 8:01,8/29/2024 9:00,0.983333333,Planned Maint.,Piping,Closed,,,SPM_Offshore,DPR 2767,2024-08 (Aug),P2 - Medium,,,August,2024
8/26/2024 8:32,WO-SPM_100304,SPM-FT-BY-02,CALM Buoy - CO760 Cargo transfer System,SPM – Monthly Fluid Swivel GVI,,,8/29/2024 8:01,8/29/2024 9:00,0.983333333,Planned Maint.,Swivel System,Closed,,,SPM_Offshore,DPR 2767,2024-08 (Aug),P2 - Medium,,,August,2024
8/26/2024 8:24,WO-SPM_100303,SPM-FT-BY-02,CALM Buoy - CO760 Cargo transfer System,SPM – Monthly Torque Arm GVI,,,8/29/2024 8:01,8/29/2024 9:00,0.983333333,Planned Maint.,Swivel System,Closed,,,SPM_Offshore,DPR 2767,2024-08 (Aug),P2 - Medium,,,August,2024
8/26/2024 8:22,WO-SPM_100302,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Weekly Solar Panels GVI and cleaning,,,8/29/2024 8:01,8/29/2024 9:00,0.983333333,Planned Maint.,NavAids & Power,Closed,,,SPM_Offshore,DPR 2767,2024-08 (Aug),P2 - Medium,,,August,2024
8/26/2024 8:21,WO-SPM_100301,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Weekly Main Bearing Greasing,,,8/29/2024 8:01,8/29/2024 9:00,0.983333333,Planned Maint.,Lubrication System,Closed,,,SPM_Offshore,DPR 2767,2024-08 (Aug),P2 - Medium,,,August,2024
8/26/2024 8:19,WO-SPM_100300,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Weekly Central Pipe Swivel Greasing and GVI,,,8/29/2024 8:01,8/29/2024 9:00,0.983333333,Planned Maint.,Swivel System,Closed,,,SPM_Offshore,DPR 2767,2024-08 (Aug),P2 - Medium,,,August,2024
8/26/2024 8:19,WO-SPM_100299,SPM-AE-BY-02,CALM Buoy - CO760,SPM – Weekly Buoy Freeboard/Draft GVI,,,8/29/2024 8:01,8/29/2024 9:00,0.983333333,Planned Maint.,Bouy Body,Closed,,,SPM_Offshore,DPR 2767,2024-08 (Aug),P2 - Medium,,,August,2024
8/26/2024 8:17,WO-CBM_100276,ABB-FT-HS-01,ABB Submarine Hose Assembly,ABB - Monthly Hose Pick Up Equipment & End Fittings GVI,,,8/28/2024 7:37,8/28/2024 8:25,0.8,Planned Maint.,Hoisting & Lifting,Closed,,,ABB_Offshore,DPR 2766,2024-08 (Aug),P2 - Medium,,,August,2024
8/26/2024 8:16,WO-CBM_100275,ABB-FT-V-1803,ABB PLEM Valve,ABB – Monthly PLEM Valve operation,,,8/28/2024 7:37,8/28/2024 8:25,0.8,Planned Maint.,Valve,Closed,,,ABB_Offshore,DPR 2766,2024-08 (Aug),P2 - Medium,,,August,2024
8/26/2024 8:15,WO-CBM_100274,ABB-FT-HS-01,ABB Submarine Hose Assembly,ABB – Monthly GVI Subsea Hoses,,,8/28/2024 7:37,8/28/2024 8:25,0.8,Planned Maint.,Submarine Hose,Closed,,,ABB_Offshore,DPR 2766,2024-08 (Aug),P2 - Medium,,,August,2024
8/26/2024 8:13,WO-CBM_100273,ABB-FT-HS-01,ABB Submarine Hose Assembly,ABB – Monthly GVI above water Hoses,,,8/28/2024 7:37,8/28/2024 8:25,0.8,Planned Maint.,Floating Hose,Closed,,,ABB_Offshore,DPR 2766,2024-08 (Aug),P2 - Medium,,,August,2024
8/26/2024 8:12,WO-CBM_100272,ABB,CMB System for Planned Maint.,ABB - Weekly Bush Wear checks,,,8/28/2024 7:37,8/28/2024 8:25,0.8,Planned Maint.,Bouy Body,Closed,,,ABB_Offshore,DPR 2766,2024-08 (Aug),P2 - Medium,,,August,2024
